id,company_name,establishment_name,ein,street_address,city,state,zip_code,naics_code,industry_description,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_poisonings,total_respiratory_conditions,total_skin_disorders,total_hearing_loss,total_other_illnesses,establishment_id,establishment_type,size,year_filing_for,created_timestamp,change_reason
110,SYNTHETIC COMPANY 00109,SYNTHETIC SITE 00109,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,305,625939,1,0,5,0,0,35,0,5,0,0,0,0,0,100109,1,2,2021,1/1/2022,
111,SYNTHETIC COMPANY 00110,SYNTHETIC SITE 00110,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,27,54760,2,0,0,0,0,0,0,0,0,0,0,0,0,100110,1,2,2021,1/1/2022,
112,SYNTHETIC COMPANY 00111,SYNTHETIC SITE 00111,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,84,108647,2,0,0,0,0,0,0,0,0,0,0,0,0,100111,1,2,2021,1/1/2022,
113,SYNTHETIC COMPANY 00112,SYNTHETIC SITE 00112,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,144,204127,1,0,2,0,0,14,0,2,0,0,0,0,0,100112,1,2,2021,1/1/2022,
114,SYNTHETIC COMPANY 00113,SYNTHETIC SITE 00113,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,8,16406,2,0,0,0,0,0,0,0,0,0,0,0,0,100113,1,2,2021,1/1/2022,
115,SYNTHETIC COMPANY 00114,SYNTHETIC SITE 00114,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,15,29141,1,0,0,1,0,0,4,1,0,0,0,0,0,100114,1,2,2021,1/1/2022,
116,SYNTHETIC COMPANY 00115,SYNTHETIC SITE 00115,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,31,60719,1,0,0,0,2,0,0,2,0,0,0,0,0,100115,1,2,2021,1/1/2022,
117,SYNTHETIC COMPANY 00116,SYNTHETIC SITE 00116,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,64,115732,1,0,1,0,2,7,0,3,0,0,0,0,0,100116,1,2,2021,1/1/2022,
118,SYNTHETIC COMPANY 00117,SYNTHETIC SITE 00117,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,40,83575,2,0,0,0,0,0,0,0,0,0,0,0,0,100117,1,2,2021,1/1/2022,
119,SYNTHETIC COMPANY 00118,SYNTHETIC SITE 00118,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,107,219242,1,0,3,2,5,21,8,10,0,0,0,0,0,100118,1,2,2021,1/1/2022,
120,SYNTHETIC COMPANY 00119,SYNTHETIC SITE 00119,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,7,14669,2,0,0,0,0,0,0,0,0,0,0,0,0,100119,1,2,2021,1/1/2022,
121,SYNTHETIC COMPANY 00120,SYNTHETIC SITE 00120,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,4,7908,2,0,0,0,0,0,0,0,0,0,0,0,0,100120,1,2,2021,1/1/2022,
122,SYNTHETIC COMPANY 00121,SYNTHETIC SITE 00121,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,13,27030,1,0,1,1,0,7,4,2,0,0,0,0,0,100121,1,2,2021,1/1/2022,
123,SYNTHETIC COMPANY 00122,SYNTHETIC SITE 00122,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,74,129396,1,0,2,2,1,14,8,5,0,0,0,0,0,100122,1,2,2021,1/1/2022,
124,SYNTHETIC COMPANY 00123,SYNTHETIC SITE 00123,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,111,195268,2,0,0,0,0,0,0,0,0,0,0,0,0,100123,1,2,2021,1/1/2022,
125,SYNTHETIC COMPANY 00124,SYNTHETIC SITE 00124,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,36,68479,2,0,0,0,0,0,0,0,0,0,0,0,0,100124,1,2,2021,1/1/2022,
126,SYNTHETIC COMPANY 00125,SYNTHETIC SITE 00125,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,42,58354,1,0,0,0,1,0,0,1,0,0,0,0,0,100125,1,2,2021,1/1/2022,
127,SYNTHETIC COMPANY 00126,SYNTHETIC SITE 00126,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,56,107302,1,0,1,1,0,7,4,2,0,0,0,0,0,100126,1,2,2021,1/1/2022,
128,SYNTHETIC COMPANY 00127,SYNTHETIC SITE 00127,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,25,55735,2,0,0,0,0,0,0,0,0,0,0,0,0,100127,1,2,2021,1/1/2022,
129,SYNTHETIC COMPANY 00128,SYNTHETIC SITE 00128,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,31,70512,2,0,0,0,0,0,0,0,0,0,0,0,0,100128,1,2,2021,1/1/2022,
130,SYNTHETIC COMPANY 00129,SYNTHETIC SITE 00129,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,48,89862,1,0,0,1,0,0,4,1,0,0,0,0,0,100129,1,2,2021,1/1/2022,
131,SYNTHETIC COMPANY 00130,SYNTHETIC SITE 00130,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,12,23439,2,0,0,0,0,0,0,0,0,0,0,0,0,100130,1,2,2021,1/1/2022,
132,SYNTHETIC COMPANY 00131,SYNTHETIC SITE 00131,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,6,13303,2,0,0,0,0,0,0,0,0,0,0,0,0,100131,1,2,2021,1/1/2022,
133,SYNTHETIC COMPANY 00132,SYNTHETIC SITE 00132,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,324,582512,2,0,0,0,0,0,0,0,0,0,0,0,0,100132,1,2,2021,1/1/2022,
134,SYNTHETIC COMPANY 00133,SYNTHETIC SITE 00133,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,154,235086,2,0,0,0,0,0,0,0,0,0,0,0,0,100133,1,2,2021,1/1/2022,
135,SYNTHETIC COMPANY 00134,SYNTHETIC SITE 00134,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,84,127121,2,0,0,0,0,0,0,0,0,0,0,0,0,100134,1,2,2021,1/1/2022,
136,SYNTHETIC COMPANY 00135,SYNTHETIC SITE 00135,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,94,198004,2,0,0,0,0,0,0,0,0,0,0,0,0,100135,1,2,2021,1/1/2022,
137,SYNTHETIC COMPANY 00136,SYNTHETIC SITE 00136,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,222,446737,1,0,4,2,4,28,8,10,0,0,0,0,0,100136,1,2,2021,1/1/2022,
138,SYNTHETIC COMPANY 00137,SYNTHETIC SITE 00137,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,30,58871,2,0,0,0,0,0,0,0,0,0,0,0,0,100137,1,2,2021,1/1/2022,
139,SYNTHETIC COMPANY 00138,SYNTHETIC SITE 00138,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,35,80920,1,0,0,1,0,0,4,1,0,0,0,0,0,100138,1,2,2021,1/1/2022,
140,SYNTHETIC COMPANY 00139,SYNTHETIC SITE 00139,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,88,166235,1,0,1,0,0,7,0,1,0,0,0,0,0,100139,1,2,2021,1/1/2022,
141,SYNTHETIC COMPANY 00140,SYNTHETIC SITE 00140,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,19,25936,2,0,0,0,0,0,0,0,0,0,0,0,0,100140,1,2,2021,1/1/2022,
142,SYNTHETIC COMPANY 00141,SYNTHETIC SITE 00141,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,226,404704,1,0,8,2,2,56,8,12,0,0,0,0,0,100141,1,2,2021,1/1/2022,
143,SYNTHETIC COMPANY 00142,SYNTHETIC SITE 00142,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,89,150679,1,0,1,0,1,7,0,2,0,0,0,0,0,100142,1,2,2021,1/1/2022,
144,SYNTHETIC COMPANY 00143,SYNTHETIC SITE 00143,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,23,36243,2,0,0,0,0,0,0,0,0,0,0,0,0,100143,1,2,2021,1/1/2022,
145,SYNTHETIC COMPANY 00144,SYNTHETIC SITE 00144,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,61,117647,1,0,0,2,1,0,8,3,0,0,0,0,0,100144,1,2,2021,1/1/2022,
146,SYNTHETIC COMPANY 00145,SYNTHETIC SITE 00145,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,31,60805,1,0,0,0,1,0,0,1,0,0,0,0,0,100145,1,2,2021,1/1/2022,
147,SYNTHETIC COMPANY 00146,SYNTHETIC SITE 00146,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,36,58025,1,0,0,0,1,0,0,1,0,0,0,0,0,100146,1,2,2021,1/1/2022,
148,SYNTHETIC COMPANY 00147,SYNTHETIC SITE 00147,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,48,71124,2,0,0,0,0,0,0,0,0,0,0,0,0,100147,1,2,2021,1/1/2022,
149,SYNTHETIC COMPANY 00148,SYNTHETIC SITE 00148,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,108,208899,1,0,7,3,8,49,12,18,0,0,0,0,0,100148,1,2,2021,1/1/2022,
150,SYNTHETIC COMPANY 00149,SYNTHETIC SITE 00149,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,103,184311,1,0,2,1,2,14,4,5,0,0,0,0,0,100149,1,2,2021,1/1/2022,
151,SYNTHETIC COMPANY 00150,SYNTHETIC SITE 00150,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,21,39338,1,0,0,1,1,0,4,2,0,0,0,0,0,100150,1,2,2021,1/1/2022,
152,SYNTHETIC COMPANY 00151,SYNTHETIC SITE 00151,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,113,211732,2,0,0,0,0,0,0,0,0,0,0,0,0,100151,1,2,2021,1/1/2022,
153,SYNTHETIC COMPANY 00152,SYNTHETIC SITE 00152,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,35,59843,2,0,0,0,0,0,0,0,0,0,0,0,0,100152,1,2,2021,1/1/2022,
154,SYNTHETIC COMPANY 00153,SYNTHETIC SITE 00153,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,7,10884,1,0,0,1,0,0,4,1,0,0,0,0,0,100153,1,2,2021,1/1/2022,
155,SYNTHETIC COMPANY 00154,SYNTHETIC SITE 00154,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,81,154114,2,0,0,0,0,0,0,0,0,0,0,0,0,100154,1,2,2021,1/1/2022,
156,SYNTHETIC COMPANY 00155,SYNTHETIC SITE 00155,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,8,14536,2,0,0,0,0,0,0,0,0,0,0,0,0,100155,1,2,2021,1/1/2022,
157,SYNTHETIC COMPANY 00156,SYNTHETIC SITE 00156,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,32,56505,2,0,0,0,0,0,0,0,0,0,0,0,0,100156,1,2,2021,1/1/2022,
158,SYNTHETIC COMPANY 00157,SYNTHETIC SITE 00157,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,164,309728,1,0,2,1,6,14,4,9,0,0,0,0,0,100157,1,2,2021,1/1/2022,
159,SYNTHETIC COMPANY 00158,SYNTHETIC SITE 00158,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,201,366916,1,0,5,1,0,35,4,6,0,0,0,0,0,100158,1,2,2021,1/1/2022,
160,SYNTHETIC COMPANY 00159,SYNTHETIC SITE 00159,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,37,77940,2,0,0,0,0,0,0,0,0,0,0,0,0,100159,1,2,2021,1/1/2022,
161,SYNTHETIC COMPANY 00160,SYNTHETIC SITE 00160,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,31,77437,2,0,0,0,0,0,0,0,0,0,0,0,0,100160,1,2,2021,1/1/2022,
162,SYNTHETIC COMPANY 00161,SYNTHETIC SITE 00161,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,43,72671,2,0,0,0,0,0,0,0,0,0,0,0,0,100161,1,2,2021,1/1/2022,
163,SYNTHETIC COMPANY 00162,SYNTHETIC SITE 00162,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,6,11918,1,0,1,0,0,7,0,1,0,0,0,0,0,100162,1,2,2021,1/1/2022,
164,SYNTHETIC COMPANY 00163,SYNTHETIC SITE 00163,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,533,1041689,1,0,4,7,14,28,28,25,0,0,0,0,0,100163,1,2,2021,1/1/2022,
165,SYNTHETIC COMPANY 00164,SYNTHETIC SITE 00164,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,20,36556,2,0,0,0,0,0,0,0,0,0,0,0,0,100164,1,2,2021,1/1/2022,
166,SYNTHETIC COMPANY 00165,SYNTHETIC SITE 00165,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,259,484975,2,0,0,0,0,0,0,0,0,0,0,0,0,100165,1,2,2021,1/1/2022,
167,SYNTHETIC COMPANY 00166,SYNTHETIC SITE 00166,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,44,94528,1,0,0,1,1,0,4,2,0,0,0,0,0,100166,1,2,2021,1/1/2022,
168,SYNTHETIC COMPANY 00167,SYNTHETIC SITE 00167,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,203,414333,2,0,0,0,0,0,0,0,0,0,0,0,0,100167,1,2,2021,1/1/2022,
169,SYNTHETIC COMPANY 00168,SYNTHETIC SITE 00168,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,450,813422,2,0,0,0,0,0,0,0,0,0,0,0,0,100168,1,2,2021,1/1/2022,
170,SYNTHETIC COMPANY 00169,SYNTHETIC SITE 00169,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,117,222423,1,0,0,0,1,0,0,1,0,0,0,0,0,100169,1,2,2021,1/1/2022,
171,SYNTHETIC COMPANY 00170,SYNTHETIC SITE 00170,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,638,1301018,1,0,68,60,105,476,240,233,0,0,0,0,0,100170,1,2,2021,1/1/2022,
172,SYNTHETIC COMPANY 00171,SYNTHETIC SITE 00171,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,23,435140,2,0,0,0,0,0,0,0,0,0,0,0,0,100171,1,2,2021,1/1/2022,
173,SYNTHETIC COMPANY 00172,SYNTHETIC SITE 00172,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,114,278189,2,0,0,0,0,0,0,0,0,0,0,0,0,100172,1,2,2021,1/1/2022,
174,SYNTHETIC COMPANY 00173,SYNTHETIC SITE 00173,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,18,28367,2,0,0,0,0,0,0,0,0,0,0,0,0,100173,1,2,2021,1/1/2022,
175,SYNTHETIC COMPANY 00174,SYNTHETIC SITE 00174,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,12,23248,2,0,0,0,0,0,0,0,0,0,0,0,0,100174,1,2,2021,1/1/2022,
176,SYNTHETIC COMPANY 00175,SYNTHETIC SITE 00175,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,29,40267,1,0,1,0,0,7,0,1,0,0,0,0,0,100175,1,2,2021,1/1/2022,
177,SYNTHETIC COMPANY 00176,SYNTHETIC SITE 00176,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,17,42142,1,0,0,0,1,0,0,1,0,0,0,0,0,100176,1,2,2021,1/1/2022,
178,SYNTHETIC COMPANY 00177,SYNTHETIC SITE 00177,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,19,34433,1,0,0,1,1,0,4,2,0,0,0,0,0,100177,1,2,2021,1/1/2022,
179,SYNTHETIC COMPANY 00178,SYNTHETIC SITE 00178,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,81,188885,1,0,1,0,2,7,0,3,0,0,0,0,0,100178,1,2,2021,1/1/2022,
180,SYNTHETIC COMPANY 00179,SYNTHETIC SITE 00179,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,26,38028,2,0,0,0,0,0,0,0,0,0,0,0,0,100179,1,2,2021,1/1/2022,
181,SYNTHETIC COMPANY 00180,SYNTHETIC SITE 00180,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,26,56851,2,0,0,0,0,0,0,0,0,0,0,0,0,100180,1,2,2021,1/1/2022,
182,SYNTHETIC COMPANY 00181,SYNTHETIC SITE 00181,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,32,59471,1,0,1,0,2,7,0,3,0,0,0,0,0,100181,1,2,2021,1/1/2022,
183,SYNTHETIC COMPANY 00182,SYNTHETIC SITE 00182,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,17,33327,1,0,0,1,1,0,4,2,0,0,0,0,0,100182,1,2,2021,1/1/2022,
184,SYNTHETIC COMPANY 00183,SYNTHETIC SITE 00183,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,372,754115,1,0,32,23,33,224,92,88,0,0,0,0,0,100183,1,2,2021,1/1/2022,
185,SYNTHETIC COMPANY 00184,SYNTHETIC SITE 00184,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,199,325516,2,0,0,0,0,0,0,0,0,0,0,0,0,100184,1,2,2021,1/1/2022,
186,SYNTHETIC COMPANY 00185,SYNTHETIC SITE 00185,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,213,392812,1,0,2,4,3,14,16,9,0,0,0,0,0,100185,1,2,2021,1/1/2022,
187,SYNTHETIC COMPANY 00186,SYNTHETIC SITE 00186,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,16,34964,2,0,0,0,0,0,0,0,0,0,0,0,0,100186,1,2,2021,1/1/2022,
188,SYNTHETIC COMPANY 00187,SYNTHETIC SITE 00187,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,24,40447,1,0,1,0,0,7,0,1,0,0,0,0,0,100187,1,2,2021,1/1/2022,
189,SYNTHETIC COMPANY 00188,SYNTHETIC SITE 00188,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,31,73848,2,0,0,0,0,0,0,0,0,0,0,0,0,100188,1,2,2021,1/1/2022,
190,SYNTHETIC COMPANY 00189,SYNTHETIC SITE 00189,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,35,67577,1,0,0,1,0,0,4,1,0,0,0,0,0,100189,1,2,2021,1/1/2022,
191,SYNTHETIC COMPANY 00190,SYNTHETIC SITE 00190,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,21,33260,2,0,0,0,0,0,0,0,0,0,0,0,0,100190,1,2,2021,1/1/2022,
192,SYNTHETIC COMPANY 00191,SYNTHETIC SITE 00191,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,21,41586,2,0,0,0,0,0,0,0,0,0,0,0,0,100191,1,2,2021,1/1/2022,
193,SYNTHETIC COMPANY 00192,SYNTHETIC SITE 00192,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,130,232822,1,0,0,3,0,0,12,3,0,0,0,0,0,100192,1,2,2021,1/1/2022,
194,SYNTHETIC COMPANY 00193,SYNTHETIC SITE 00193,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,67,126093,1,0,2,2,2,14,8,6,0,0,0,0,0,100193,1,2,2021,1/1/2022,
195,SYNTHETIC COMPANY 00194,SYNTHETIC SITE 00194,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,113,192936,2,0,0,0,0,0,0,0,0,0,0,0,0,100194,1,2,2021,1/1/2022,
196,SYNTHETIC COMPANY 00195,SYNTHETIC SITE 00195,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,141,294197,1,0,1,0,0,7,0,1,0,0,0,0,0,100195,1,2,2021,1/1/2022,
197,SYNTHETIC COMPANY 00196,SYNTHETIC SITE 00196,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,15,33506,1,0,1,1,0,7,4,2,0,0,0,0,0,100196,1,2,2021,1/1/2022,
198,SYNTHETIC COMPANY 00197,SYNTHETIC SITE 00197,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,10,20019,2,0,0,0,0,0,0,0,0,0,0,0,0,100197,1,2,2021,1/1/2022,
199,SYNTHETIC COMPANY 00198,SYNTHETIC SITE 00198,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,219,372469,2,0,0,0,0,0,0,0,0,0,0,0,0,100198,1,2,2021,1/1/2022,
200,SYNTHETIC COMPANY 00199,SYNTHETIC SITE 00199,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,66,128122,1,0,0,0,1,0,0,1,0,0,0,0,0,100199,1,2,2021,1/1/2022,
201,SYNTHETIC COMPANY 00200,SYNTHETIC SITE 00200,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,181,234669,2,0,0,0,0,0,0,0,0,0,0,0,0,100200,1,2,2021,1/1/2022,
202,SYNTHETIC COMPANY 00201,SYNTHETIC SITE 00201,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,26,54915,2,0,0,0,0,0,0,0,0,0,0,0,0,100201,1,2,2021,1/1/2022,
203,SYNTHETIC COMPANY 00202,SYNTHETIC SITE 00202,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,71,121181,2,0,0,0,0,0,0,0,0,0,0,0,0,100202,1,2,2021,1/1/2022,
204,SYNTHETIC COMPANY 00203,SYNTHETIC SITE 00203,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,25,37247,2,0,0,0,0,0,0,0,0,0,0,0,0,100203,1,2,2021,1/1/2022,
205,SYNTHETIC COMPANY 00204,SYNTHETIC SITE 00204,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,13,22671,2,0,0,0,0,0,0,0,0,0,0,0,0,100204,1,2,2021,1/1/2022,
206,SYNTHETIC COMPANY 00205,SYNTHETIC SITE 00205,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,19,35926,2,0,0,0,0,0,0,0,0,0,0,0,0,100205,1,2,2021,1/1/2022,
207,SYNTHETIC COMPANY 00206,SYNTHETIC SITE 00206,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,2,3990,2,0,0,0,0,0,0,0,0,0,0,0,0,100206,1,2,2021,1/1/2022,
208,SYNTHETIC COMPANY 00207,SYNTHETIC SITE 00207,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,41,97638,2,0,0,0,0,0,0,0,0,0,0,0,0,100207,1,2,2021,1/1/2022,
209,SYNTHETIC COMPANY 00208,SYNTHETIC SITE 00208,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,21,36292,1,0,4,1,1,28,4,6,0,0,0,0,0,100208,1,2,2021,1/1/2022,
210,SYNTHETIC COMPANY 00209,SYNTHETIC SITE 00209,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,42,77255,2,0,0,0,0,0,0,0,0,0,0,0,0,100209,1,2,2021,1/1/2022,
211,SYNTHETIC COMPANY 00210,SYNTHETIC SITE 00210,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,264,595548,1,0,1,0,4,7,0,5,0,0,0,0,0,100210,1,2,2021,1/1/2022,
212,SYNTHETIC COMPANY 00211,SYNTHETIC SITE 00211,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,100,184672,1,0,4,2,2,28,8,8,0,0,0,0,0,100211,1,2,2021,1/1/2022,
213,SYNTHETIC COMPANY 00212,SYNTHETIC SITE 00212,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,28,53790,2,0,0,0,0,0,0,0,0,0,0,0,0,100212,1,2,2021,1/1/2022,
214,SYNTHETIC COMPANY 00213,SYNTHETIC SITE 00213,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,206,406264,1,0,1,1,0,7,4,2,0,0,0,0,0,100213,1,2,2021,1/1/2022,
215,SYNTHETIC COMPANY 00214,SYNTHETIC SITE 00214,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,42,79917,2,0,0,0,0,0,0,0,0,0,0,0,0,100214,1,2,2021,1/1/2022,
216,SYNTHETIC COMPANY 00215,SYNTHETIC SITE 00215,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,256,499354,1,0,3,3,5,21,12,11,0,0,0,0,0,100215,1,2,2021,1/1/2022,
217,SYNTHETIC COMPANY 00216,SYNTHETIC SITE 00216,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,19,32904,2,0,0,0,0,0,0,0,0,0,0,0,0,100216,1,2,2021,1/1/2022,
218,SYNTHETIC COMPANY 00217,SYNTHETIC SITE 00217,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,99,188438000,1,0,2,2,2,14,8,6,0,0,0,0,0,100217,1,2,2021,1/1/2022,
219,SYNTHETIC COMPANY 00218,SYNTHETIC SITE 00218,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,211,453446,1,0,2,2,1,14,8,5,0,0,0,0,0,100218,1,2,2021,1/1/2022,
220,SYNTHETIC COMPANY 00219,SYNTHETIC SITE 00219,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,37,54947,2,0,0,0,0,0,0,0,0,0,0,0,0,100219,1,2,2021,1/1/2022,
