id,establishment_name,establishment_id,ein,company_name,street_address,city,state,zip_code,naics_code,naics_year,industry_description,establishment_type,size,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_skin_disorders,total_respiratory_conditions,total_poisonings,total_hearing_loss,total_other_illnesses,change_reason,created_timestamp,year_filing_for
9107,SYNTHETIC SITE 00106,100106,,SYNTHETIC COMPANY 00106,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,30,57688,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
9108,SYNTHETIC SITE 00107,100107,,SYNTHETIC COMPANY 00107,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,28,51038,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9109,SYNTHETIC SITE 00108,100108,,SYNTHETIC COMPANY 00108,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,157,252585,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9110,SYNTHETIC SITE 00109,100109,,SYNTHETIC COMPANY 00109,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,25,50046,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9111,SYNTHETIC SITE 00110,100110,,SYNTHETIC COMPANY 00110,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,48,80031,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9112,SYNTHETIC SITE 00111,100111,,SYNTHETIC COMPANY 00111,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,94,170796,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9113,SYNTHETIC SITE 00112,100112,,SYNTHETIC COMPANY 00112,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,105,164120,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
9114,SYNTHETIC SITE 00113,100113,,SYNTHETIC COMPANY 00113,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,44,52227,1,0,0,0,2,0,0,2,0,0,0,0,0,,1/1/2025,2024
9115,SYNTHETIC SITE 00114,100114,,SYNTHETIC COMPANY 00114,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,28,44608,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9116,SYNTHETIC SITE 00115,100115,,SYNTHETIC COMPANY 00115,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,22,41170,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9117,SYNTHETIC SITE 00116,100116,,SYNTHETIC COMPANY 00116,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,164,303283,1,0,2,0,5,14,0,7,0,0,0,0,0,,1/1/2025,2024
9118,SYNTHETIC SITE 00117,100117,,SYNTHETIC COMPANY 00117,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,99,172479,1,0,0,1,1,0,4,2,0,0,0,0,0,,1/1/2025,2024
9119,SYNTHETIC SITE 00118,100118,,SYNTHETIC COMPANY 00118,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,324,587689,1,0,2,0,1,14,0,3,0,0,0,0,0,,1/1/2025,2024
9120,SYNTHETIC SITE 00119,100119,,SYNTHETIC COMPANY 00119,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,28,57915,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9121,SYNTHETIC SITE 00120,100120,,SYNTHETIC COMPANY 00120,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,196,389242,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9122,SYNTHETIC SITE 00121,100121,,SYNTHETIC COMPANY 00121,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,7,1256900000,1,0,1,0,0,7,0,1,0,0,0,0,0,,1/1/2025,2024
9123,SYNTHETIC SITE 00122,100122,,SYNTHETIC COMPANY 00122,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,93,173291,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9124,SYNTHETIC SITE 00123,100123,,SYNTHETIC COMPANY 00123,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,159,247924,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9125,SYNTHETIC SITE 00124,100124,,SYNTHETIC COMPANY 00124,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,42,95990,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9126,SYNTHETIC SITE 00125,100125,,SYNTHETIC COMPANY 00125,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,126,216876,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9127,SYNTHETIC SITE 00126,100126,,SYNTHETIC COMPANY 00126,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,120,211687,1,0,2,0,0,14,0,2,0,0,0,0,0,,1/1/2025,2024
9128,SYNTHETIC SITE 00127,100127,,SYNTHETIC COMPANY 00127,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,43,83696,1,0,1,0,0,7,0,1,0,0,0,0,0,,1/1/2025,2024
9129,SYNTHETIC SITE 00128,100128,,SYNTHETIC COMPANY 00128,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,111,180417,1,0,1,0,1,7,0,2,0,0,0,0,0,,1/1/2025,2024
9130,SYNTHETIC SITE 00129,100129,,SYNTHETIC COMPANY 00129,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,65,136723,1,0,5,1,4,35,4,10,0,0,0,0,0,,1/1/2025,2024
9131,SYNTHETIC SITE 00130,100130,,SYNTHETIC COMPANY 00130,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,178,383438,1,0,3,0,4,21,0,7,0,0,0,0,0,,1/1/2025,2024
9132,SYNTHETIC SITE 00131,100131,,SYNTHETIC COMPANY 00131,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,26,52824,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9133,SYNTHETIC SITE 00132,100132,,SYNTHETIC COMPANY 00132,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,202,404542,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9134,SYNTHETIC SITE 00133,100133,,SYNTHETIC COMPANY 00133,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,4,6283,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9135,SYNTHETIC SITE 00134,100134,,SYNTHETIC COMPANY 00134,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,6,11126,1,0,2,0,0,14,0,2,0,0,0,0,0,,1/1/2025,2024
9136,SYNTHETIC SITE 00135,100135,,SYNTHETIC COMPANY 00135,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,37,49429,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9137,SYNTHETIC SITE 00136,100136,,SYNTHETIC COMPANY 00136,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,57,107233,1,0,0,2,0,0,8,2,0,0,0,0,0,,1/1/2025,2024
9138,SYNTHETIC SITE 00137,100137,,SYNTHETIC COMPANY 00137,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,23,41672,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9139,SYNTHETIC SITE 00138,100138,,SYNTHETIC COMPANY 00138,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,95,163023,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9140,SYNTHETIC SITE 00139,100139,,SYNTHETIC COMPANY 00139,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,20,39046,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9141,SYNTHETIC SITE 00140,100140,,SYNTHETIC COMPANY 00140,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,215,420745,1,0,1,0,0,7,0,1,0,0,0,0,0,,1/1/2025,2024
9142,SYNTHETIC SITE 00141,100141,,SYNTHETIC COMPANY 00141,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,38,60721,1,0,1,0,0,7,0,1,0,0,0,0,0,,1/1/2025,2024
9143,SYNTHETIC SITE 00142,100142,,SYNTHETIC COMPANY 00142,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,13,20541,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9144,SYNTHETIC SITE 00143,100143,,SYNTHETIC COMPANY 00143,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,223,428707,1,0,2,1,9,14,4,12,0,0,0,0,0,,1/1/2025,2024
9145,SYNTHETIC SITE 00144,100144,,SYNTHETIC COMPANY 00144,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,378,745822,1,0,1,0,1,7,0,2,0,0,0,0,0,,1/1/2025,2024
9146,SYNTHETIC SITE 00145,100145,,SYNTHETIC COMPANY 00145,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,86,138357,1,0,2,0,2,14,0,4,0,0,0,0,0,,1/1/2025,2024
9147,SYNTHETIC SITE 00146,100146,,SYNTHETIC COMPANY 00146,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,53,77970,1,0,0,0,2,0,0,2,0,0,0,0,0,,1/1/2025,2024
9148,SYNTHETIC SITE 00147,100147,,SYNTHETIC COMPANY 00147,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,48,82396,1,0,0,1,0,0,4,1,0,0,0,0,0,,1/1/2025,2024
9149,SYNTHETIC SITE 00148,100148,,SYNTHETIC COMPANY 00148,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,29,46184,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9150,SYNTHETIC SITE 00149,100149,,SYNTHETIC COMPANY 00149,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,746,880519,1,0,3,1,4,21,4,8,0,0,0,0,0,,1/1/2025,2024
9151,SYNTHETIC SITE 00150,100150,,SYNTHETIC COMPANY 00150,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,74,154751,1,0,1,0,1,7,0,2,0,0,0,0,0,,1/1/2025,2024
9152,SYNTHETIC SITE 00151,100151,,SYNTHETIC COMPANY 00151,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,5,9175,1,0,1,0,0,7,0,1,0,0,0,0,0,,1/1/2025,2024
9153,SYNTHETIC SITE 00152,100152,,SYNTHETIC COMPANY 00152,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,46,98388,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9154,SYNTHETIC SITE 00153,100153,,SYNTHETIC COMPANY 00153,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,19,33694,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9155,SYNTHETIC SITE 00154,100154,,SYNTHETIC COMPANY 00154,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,63,127485,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9156,SYNTHETIC SITE 00155,100155,,SYNTHETIC COMPANY 00155,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,67,156390,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9157,SYNTHETIC SITE 00156,100156,,SYNTHETIC COMPANY 00156,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,239,644722,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9158,SYNTHETIC SITE 00157,100157,,SYNTHETIC COMPANY 00157,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,25,38536,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9159,SYNTHETIC SITE 00158,100158,,SYNTHETIC COMPANY 00158,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,103,171503,1,0,3,1,5,21,4,9,0,0,0,0,0,,1/1/2025,2024
9160,SYNTHETIC SITE 00159,100159,,SYNTHETIC COMPANY 00159,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,78,131223,1,0,2,0,0,14,0,2,0,0,0,0,0,,1/1/2025,2024
9161,SYNTHETIC SITE 00160,100160,,SYNTHETIC COMPANY 00160,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,23,60112,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9162,SYNTHETIC SITE 00161,100161,,SYNTHETIC COMPANY 00161,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,61,124422,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9163,SYNTHETIC SITE 00162,100162,,SYNTHETIC COMPANY 00162,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,6,9789,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9164,SYNTHETIC SITE 00163,100163,,SYNTHETIC COMPANY 00163,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,10,17703,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9165,SYNTHETIC SITE 00164,100164,,SYNTHETIC COMPANY 00164,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,30,47228,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9166,SYNTHETIC SITE 00165,100165,,SYNTHETIC COMPANY 00165,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,444,1032583,1,0,2,0,2,14,0,4,0,0,0,0,0,,1/1/2025,2024
9167,SYNTHETIC SITE 00166,100166,,SYNTHETIC COMPANY 00166,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,183,325743,1,0,2,1,2,14,4,5,0,0,0,0,0,,1/1/2025,2024
9168,SYNTHETIC SITE 00167,100167,,SYNTHETIC COMPANY 00167,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,788,1278705,1,0,12,9,11,84,36,32,0,0,0,0,0,,1/1/2025,2024
9169,SYNTHETIC SITE 00168,100168,,SYNTHETIC COMPANY 00168,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,11,19782,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9170,SYNTHETIC SITE 00169,100169,,SYNTHETIC COMPANY 00169,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,7,14149,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9171,SYNTHETIC SITE 00170,100170,,SYNTHETIC COMPANY 00170,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,568,1064947,1,0,5,6,9,35,24,20,0,0,0,0,0,,1/1/2025,2024
9172,SYNTHETIC SITE 00171,100171,,SYNTHETIC COMPANY 00171,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,58,102276,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
9173,SYNTHETIC SITE 00172,100172,,SYNTHETIC COMPANY 00172,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,118,233299,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9174,SYNTHETIC SITE 00173,100173,,SYNTHETIC COMPANY 00173,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,30,55876,1,0,1,1,1,7,4,3,0,0,0,0,0,,1/1/2025,2024
9175,SYNTHETIC SITE 00174,100174,,SYNTHETIC COMPANY 00174,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,403,719284,1,0,6,4,9,42,16,19,0,0,0,0,0,,1/1/2025,2024
9176,SYNTHETIC SITE 00175,100175,,SYNTHETIC COMPANY 00175,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,44,77693,1,0,2,0,2,14,0,4,0,0,0,0,0,,1/1/2025,2024
9177,SYNTHETIC SITE 00176,100176,,SYNTHETIC COMPANY 00176,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,7,12278,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9178,SYNTHETIC SITE 00177,100177,,SYNTHETIC COMPANY 00177,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,76,168908,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9179,SYNTHETIC SITE 00178,100178,,SYNTHETIC COMPANY 00178,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,179,286648,1,0,3,2,0,21,8,5,0,0,0,0,0,,1/1/2025,2024
9180,SYNTHETIC SITE 00179,100179,,SYNTHETIC COMPANY 00179,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,279,500978,1,0,4,2,5,28,8,11,0,0,0,0,0,,1/1/2025,2024
9181,SYNTHETIC SITE 00180,100180,,SYNTHETIC COMPANY 00180,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,18,41775,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9182,SYNTHETIC SITE 00181,100181,,SYNTHETIC COMPANY 00181,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,37,51135,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9183,SYNTHETIC SITE 00182,100182,,SYNTHETIC COMPANY 00182,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,64,129122,1,0,0,1,2,0,4,3,0,0,0,0,0,,1/1/2025,2024
9184,SYNTHETIC SITE 00183,100183,,SYNTHETIC COMPANY 00183,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,100,180115,1,0,2,1,1,14,4,4,0,0,0,0,0,,1/1/2025,2024
9185,SYNTHETIC SITE 00184,100184,,SYNTHETIC COMPANY 00184,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,5,10428,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9186,SYNTHETIC SITE 00185,100185,,SYNTHETIC COMPANY 00185,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,378,809105,1,0,6,3,6,42,12,15,0,0,0,0,0,,1/1/2025,2024
9187,SYNTHETIC SITE 00186,100186,,SYNTHETIC COMPANY 00186,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,31,68411,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
9188,SYNTHETIC SITE 00187,100187,,SYNTHETIC COMPANY 00187,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,27,52882,1,0,0,1,0,0,4,1,0,0,0,0,0,,1/1/2025,2024
9189,SYNTHETIC SITE 00188,100188,,SYNTHETIC COMPANY 00188,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,21,54142,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9190,SYNTHETIC SITE 00189,100189,,SYNTHETIC COMPANY 00189,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,42,695060,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9191,SYNTHETIC SITE 00190,100190,,SYNTHETIC COMPANY 00190,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,45,69329,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9192,SYNTHETIC SITE 00191,100191,,SYNTHETIC COMPANY 00191,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,25,45185,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9193,SYNTHETIC SITE 00192,100192,,SYNTHETIC COMPANY 00192,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,46,89463,1,0,0,2,0,0,8,2,0,0,0,0,0,,1/1/2025,2024
9194,SYNTHETIC SITE 00193,100193,,SYNTHETIC COMPANY 00193,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,46,77130,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9195,SYNTHETIC SITE 00194,100194,,SYNTHETIC COMPANY 00194,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,14,29865,1,0,2,0,0,14,0,2,0,0,0,0,0,,1/1/2025,2024
9196,SYNTHETIC SITE 00195,100195,,SYNTHETIC COMPANY 00195,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,51,107410,1,0,2,0,0,14,0,2,0,0,0,0,0,,1/1/2025,2024
9197,SYNTHETIC SITE 00196,100196,,SYNTHETIC COMPANY 00196,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,5,7357,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9198,SYNTHETIC SITE 00197,100197,,SYNTHETIC COMPANY 00197,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,47,86137,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9199,SYNTHETIC SITE 00198,100198,,SYNTHETIC COMPANY 00198,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,34,60238,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
9200,SYNTHETIC SITE 00199,100199,,SYNTHETIC COMPANY 00199,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,15,32890,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9201,SYNTHETIC SITE 00200,100200,,SYNTHETIC COMPANY 00200,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,5,6349,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9202,SYNTHETIC SITE 00201,100201,,SYNTHETIC COMPANY 00201,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,195,393568,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9203,SYNTHETIC SITE 00202,100202,,SYNTHETIC COMPANY 00202,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,164,252949,1,0,0,1,0,0,4,1,0,0,0,0,0,,1/1/2025,2024
9204,SYNTHETIC SITE 00203,100203,,SYNTHETIC COMPANY 00203,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,38,73766,1,0,0,1,1,0,4,2,0,0,0,0,0,,1/1/2025,2024
9205,SYNTHETIC SITE 00204,100204,,SYNTHETIC COMPANY 00204,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,41,49058,1,0,2,0,3,14,0,5,0,0,0,0,0,,1/1/2025,2024
9206,SYNTHETIC SITE 00205,100205,,SYNTHETIC COMPANY 00205,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,62,123342,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9207,SYNTHETIC SITE 00206,100206,,SYNTHETIC COMPANY 00206,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,217,404888,1,0,0,1,2,0,4,3,0,0,0,0,0,,1/1/2025,2024
9208,SYNTHETIC SITE 00207,100207,,SYNTHETIC COMPANY 00207,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,110,165466,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9209,SYNTHETIC SITE 00208,100208,,SYNTHETIC COMPANY 00208,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,132,240160,1,0,4,1,0,28,4,5,0,0,0,0,0,,1/1/2025,2024
9210,SYNTHETIC SITE 00209,100209,,SYNTHETIC COMPANY 00209,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,44,105743,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
9211,SYNTHETIC SITE 00210,100210,,SYNTHETIC COMPANY 00210,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,166,285489,1,0,1,1,1,7,4,3,0,0,0,0,0,,1/1/2025,2024
9212,SYNTHETIC SITE 00211,100211,,SYNTHETIC COMPANY 00211,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,110,197714,1,0,0,0,2,0,0,2,0,0,0,0,0,,1/1/2025,2024
9213,SYNTHETIC SITE 00212,100212,,SYNTHETIC COMPANY 00212,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,117,182937,1,0,0,1,0,0,4,1,0,0,0,0,0,,1/1/2025,2024
